address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
13674 W State Road 84,Diner,Fort Lauderdale,US,us/plantation/fortlauderdale/13674wstateroad84/-1724650994,26.11706487,-80.33117294,6.95,6.95,USD,2015-11-29T18:30:24Z,,Pizza Burger,Ally's Comfort Cafe,33325,USD,0,25,Plantation
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2844 Hudson St,American Restaurant,Baltimore,US,us/md/baltimore/2844hudsonst/109210776,39.28234924,-76.57568604,12,12,USD,2015-11-25T18:21:34Z,"Blue cheese, hot sauce, rod onion, grilled chicken",Buffalo Chicken Pizza,Saute,21224,USD,25,40,MD
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
6240 S Main Saint L115 (behind Mcalisteraposs Deli),Restaurant,Aurora,US,us/co/aurora/6240smainsaintl115behindmcalisterapossdeli/1220763349,39.603241,-104.708548,15,15,USD,2016-04-24T00:00:00Z,,Pepperoni Pizza,Wine Experience Cafe and World Cellar,80016,USD,31,50,CO
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
5301 Grove Rd,American Restaurant,Pittsburgh,US,us/westmifflin/pittsburgh/5301groverd/-599687688,40.35805609,-80.00173351,3.99,3.99,USD,2016-07-06T20:02:10Z,,French Bread Pizza,Frisch's,15236,USD,50,55,West Mifflin
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
5301 Grove Rd,American Restaurant,Pittsburgh,US,us/westmifflin/pittsburgh/5301groverd/-599687688,40.35805609,-80.00173351,3.99,3.99,USD,2016-07-06T20:02:10Z,,Pizza Bagel,Frisch's,15236,USD,50,55,West Mifflin
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
5301 Grove Rd,American Restaurant,Pittsburgh,US,us/westmifflin/pittsburgh/5301groverd/-599687688,40.35805609,-80.00173351,7.99,7.99,USD,2016-07-06T20:02:10Z,With 2 toppings,Pizza Calzones,Frisch's,15236,USD,50,55,West Mifflin
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
200 Dyckman St,Fried Chicken Joint Inwood,New York,US,us/manhattan/newyork/200dyckmanst/-447110672,40.864779,-73.927187,1,1,USD,2016-05-21T01:44:32Z,,Pizza Role,Crown Fried Chicken,10040,USD,0,25,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1601 Collins Ave,Restaurant,Miami Beach,US,us/venetianislands/miamibeach/1601collinsave/1791708627,25.789053,-80.130118,19,19,USD,2016-08-20T00:00:00Z,"eggs, bacon, spinach, fingerling potatoes, mozzarella, sausage",Breakfast Pizza,Preston's Market At Loews Miami Beach Hotel,33139,USD,0,30,Venetian Islands
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1601 Collins Ave,Restaurant,Miami Beach,US,us/venetianislands/miamibeach/1601collinsave/1791708627,25.789053,-80.130118,19,19,USD,2016-08-20T00:00:00Z,,Italian Sausage Pizza,Preston's Market At Loews Miami Beach Hotel,33139,USD,0,30,Venetian Islands
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
841 Old Winston Rd,Southern ,Kernersville,US,us/matthewstown/kernersville/841oldwinstonrd/-2070726302,36.11223333,-80.09080399,9,9,USD,2016-06-20T17:25:10Z,,Buffalo Chicken Pizza,J. Peppers Southern Grille,27284,USD,0,25,Matthewstown
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
841 Old Winston Rd,Southern ,Kernersville,US,us/matthewstown/kernersville/841oldwinstonrd/-2070726302,36.11223333,-80.09080399,4,4,USD,2016-06-20T17:25:10Z,,Cheese Pizza,J. Peppers Southern Grille,27284,USD,0,25,Matthewstown
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
841 Old Winston Rd,Southern ,Kernersville,US,us/matthewstown/kernersville/841oldwinstonrd/-2070726302,36.11223333,-80.09080399,9,9,USD,2016-06-20T17:25:10Z,,Roma Tomatro Basil Pizza,J. Peppers Southern Grille,27284,USD,0,25,Matthewstown
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
24 Manorhaven Blvd,Italian Restaurant,Port Washington,US,us/baxterestates/portwashington/24manorhavenblvd/-1320556918,40.84218532,-73.70950493,21,21,USD,2016-06-20T15:28:38Z,,Special Neapolitan Pizza,Pepe Rosso 24,11050,USD,25,40,Baxter Estates
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
24 Manorhaven Blvd,Italian Restaurant,Port Washington,US,us/baxterestates/portwashington/24manorhavenblvd/-1320556918,40.84218532,-73.70950493,23,23,USD,2016-06-20T15:28:38Z,,Special Sicilian Pizza,Pepe Rosso 24,11050,USD,25,40,Baxter Estates
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3975 State Highway 6 S,Italian Restaurant,College Station,US,us/tx/collegestation/3975statehighway6s/-1211067791,30.586124,-96.28402,13,13,USD,2016-07-21T13:03:05Z,,Pizza,Luigi's Patio Ristorante,77845,USD,50,55,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
SE Indian St,Italian Restaurant,Stuart,US,us/fl/stuart/seindianst/-2145756091,27.15995607,-80.24148524,19.95,19.95,USD,"2016-03-21T00:17:30Z,2015-10-24T00:02:20Z",,Veggie Pizza,Casa Giuseppe's Italian Grill,34997,USD,50,55,FL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
286 Us Highway 46,Italian Restaurant,Fairfield,US,us/nj/fairfield/286ushighway46/-1867210793,40.877805,-74.297056,8.99,8.99,USD,2016-07-06T20:14:51Z,,Gnocchi Bella Pizza,Bella Piazza,7004,USD,50,55,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
286 Us Highway 46,Italian Restaurant,Fairfield,US,us/nj/fairfield/286ushighway46/-1867210793,40.877805,-74.297056,9.99,9.99,USD,2016-07-06T20:14:51Z,,Insalata Bella Pizza,Bella Piazza,7004,USD,50,55,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
986 Route 9 S,Japanese Restaurant,Parlin,US,us/nj/parlin/986route9s/-319270218,40.45759301,-74.29607391,12.99,12.99,USD,2016-03-29T04:56:27Z,,Tuna Pizza,Arirang Hibachi Steakhouse,8859,USD,25,40,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
425 OK-152,wich Place,Mustang,US,us/ok/mustang/425ok152/-1103754256,35.39174386,-97.71733761,3.79,3.79,USD,"2016-04-03T01:41:25Z,2015-10-19T15:02:29Z",Four mini French bread cheese pizzas.,Kid Pizza Bites,City Bites,73064,USD,0,25,OK
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2000 E Rio Salado Pkwy,Restaurant,Tempe,US,us/az/tempe/2000eriosaladopkwy/703949313,33.43374,-111.901381,4.95,4.95,USD,2016-04-24T00:00:00Z,"Liguria Italian pepperoni, roma pear tomato sauce and four cheese blend",Italian Pepperoni Four Cheese Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,USD,0,30,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2000 E Rio Salado Pkwy,Restaurant,Tempe,US,us/az/tempe/2000eriosaladopkwy/703949313,33.43374,-111.901381,14.95,14.95,USD,2016-04-24T00:00:00Z,"Roma and cherry tomatoes, roasted garlic, extra virgin olive oil, basil, fresh mozzarella and four cheese blend",Margherita Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,USD,0,30,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2000 E Rio Salado Pkwy,Restaurant,Tempe,US,us/az/tempe/2000eriosaladopkwy/703949313,33.43374,-111.901381,14.95,14.95,USD,2016-04-24T00:00:00Z,"Grilled chicken breast, Newcastle BBQ sauce, red onion, cilantro, fontina, smoked mozzarella and provolone",Newcastle Bbq Chicken Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,USD,0,30,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2000 E Rio Salado Pkwy,Restaurant,Tempe,US,us/az/tempe/2000eriosaladopkwy/703949313,33.43374,-111.901381,15.95,15.95,USD,2016-04-24T00:00:00Z,"combination of cured Italian meats, roma pear tomato sauce and four cheese blend","Pepperoni, Spicy Sausage Prosciutto Pizza",Thirsty Lion Gastropub & Grill – Tempe,85281,USD,0,30,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2000 E Rio Salado Pkwy,Restaurant,Tempe,US,us/az/tempe/2000eriosaladopkwy/703949313,33.43374,-111.901381,15.95,15.95,USD,2016-04-24T00:00:00Z,"Toscano salami, sopressata, spicy sausage, pepperoncini, red peppers, Roma tomato sauce and four cheese blend",Toscano Italian Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,USD,0,30,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
11011 W Charleston Blvd,Restaurant,Las Vegas,US,us/nv/lasvegas/11011wcharlestonblvd/1246168572,36.155132,-115.334815,9,9,USD,2016-08-21T00:00:00Z,,Build Your Own Pizza,"Hearthstone Kitchen & Cellar - Red Rock Casino, Resort & Spa",89135,USD,31,50,NV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2080 Valleydale Rd,American Restaurant,Birmingham,US,us/riverchase/birmingham/2080valleydalerd/157859330,33.35131,-86.78414,14,14,USD,2017-02-23T18:03:43Z,"Blackened chicken, andouille sausage, roasted red peppers, Provolone and mozzarella1",Cajun Pizza,Ragtime Cafe,35244,USD,25,40,Riverchase
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2080 Valleydale Rd,American Restaurant,Birmingham,US,us/riverchase/birmingham/2080valleydalerd/157859330,33.35131,-86.78414,14,14,USD,2017-02-23T18:03:43Z,"Pepperoni, mushrooms, onion, Parmesan and mozzarella",Sicilian Pizza,Ragtime Cafe,35244,USD,25,40,Riverchase
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2080 Valleydale Rd,American Restaurant,Birmingham,US,us/riverchase/birmingham/2080valleydalerd/157859330,33.35131,-86.78414,14,14,USD,2017-02-23T18:03:43Z,"Mushrooms, artichoke hearts, red onions, spinach and tomatoes",Vegetarian Pizza,Ragtime Cafe,35244,USD,25,40,Riverchase
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
137 W,Fast Food Restaurants,Missoula,US,us/mt/missoula/137w/-1171575027,46.870286,-113.99645,10.5,10.5,USD,"2016-06-13T00:12:37Z,2016-04-01T06:29:23Z","Your choice of fajita chicken or smoked pulled pork with sweet and smoky BBQ sauce, red onions, cilantro, mozzarella and cheddar.",Bbq Pizza,Mackenzie River Pizza Co.,59802,USD,25,40,MT
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
137 W,Fast Food Restaurants,Missoula,US,us/mt/missoula/137w/-1171575027,46.870286,-113.99645,5.5,5.5,USD,"2016-06-13T00:12:37Z,2016-04-01T06:29:23Z",,Cheese Pizza,Mackenzie River Pizza Co.,59802,USD,25,40,MT
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
137 W,Fast Food Restaurants,Missoula,US,us/mt/missoula/137w/-1171575027,46.870286,-113.99645,5.5,5.5,USD,"2016-06-13T00:12:37Z,2016-04-01T06:29:23Z",,Pepperoni Pizza,Mackenzie River Pizza Co.,59802,USD,25,40,MT
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
10000 S E Main St,Doctor's Office,Portland,US,us/or/portland/10000semainst/1449821579,45.51339563,-122.5594418,5,5,USD,2015-10-24T00:22:17Z,,Cheese Pizza,Portland Adventist Medical Pavilion,97216,USD,0,25,OR
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
10000 S E Main St,Doctor's Office,Portland,US,us/or/portland/10000semainst/1449821579,45.51339563,-122.5594418,6,6,USD,2015-10-24T00:22:17Z,,Livingwell Pizza,Portland Adventist Medical Pavilion,97216,USD,0,25,OR
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
10000 S E Main St,Doctor's Office,Portland,US,us/or/portland/10000semainst/1449821579,45.51339563,-122.5594418,6,6,USD,2015-10-24T00:22:17Z,,Portobello Pizza,Portland Adventist Medical Pavilion,97216,USD,0,25,OR
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2540 Anthem Village Dr,Italian Restaurant Anthem,Henderson,US,us/nv/henderson/2540anthemvillagedr/-264250892,35.979954,-115.098785,16,9,USD,2016-03-27T05:30:36Z,,Cheese Pizza,Giadas Italian Cucina,89052,USD,50,55,NV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2540 Anthem Village Dr,Italian Restaurant Anthem,Henderson,US,us/nv/henderson/2540anthemvillagedr/-264250892,35.979954,-115.098785,9,9,USD,2016-03-27T05:30:36Z,,Pizza,Giadas Italian Cucina,89052,USD,50,55,NV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Willow St,American Restaurant,Allentown,US,us/pa/allentown/willowst/1239935791,40.64680879,-75.54819975,5.25,5.25,USD,"2016-03-30T04:16:21Z,2016-10-11T05:21:27Z",,Mini Pizza,Morgans,18104,USD,50,55,PA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,16.95,16.95,USD,2016-08-21T00:00:00Z,,Pizza Angelina,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,14.95,14.95,USD,2016-08-21T00:00:00Z,,Pizza Bianca,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,15.95,15.95,USD,2016-08-21T00:00:00Z,,Pizza Funghi,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,13.95,13.95,USD,2016-08-21T00:00:00Z,,Pizza Margherita,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,12.95,12.95,USD,2016-08-21T00:00:00Z,,Pizza Marinara,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,15.95,15.95,USD,2016-08-21T00:00:00Z,,Pizza Napoletana,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,16.95,16.95,USD,2016-08-21T00:00:00Z,,Pizza Occhio Di Bue,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,17.95,17.95,USD,2016-08-21T00:00:00Z,,Pizza Ortolana,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,15.95,15.95,USD,2016-08-21T00:00:00Z,,Pizza Polpettine,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,15.95,15.95,USD,2016-08-21T00:00:00Z,,Pizza Salame Piccante,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
19 First Ave,Restaurant,New York,US,us/manhattan/newyork/19firstave/763252628,40.723621,-73.988551,15.95,15.95,USD,2016-08-21T00:00:00Z,,Pizza Salsiccia,Lil' Frankie's,10003,USD,0,30,Manhattan
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
214 Main St,Coffee Shop,Reisterstown,US,us/md/reisterstown/214mainst/15228424,39.46376582,-76.82880102,4.5,4.5,USD,2016-05-09T18:59:20Z,,Pizza Bagel,Java Mammas,21136,USD,0,25,MD
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
11011 W Charleston Blvd,Restaurant,Las Vegas,US,us/nv/lasvegas/11011wcharlestonblvd/1529158239,36.156965,-115.333593,18,18,USD,"2016-08-16T00:00:00Z,2016-08-20T00:00:00Z","san marzano sauce, fior di latte, basil",Margherita Pizza,"Salute Trattoria Italiana ��� Red Rock Casino, Resort & Spa",89135,USD,31,50,NV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1700 Post Oak Blvd,Restaurant,Houston,US,us/tx/houston/1700postoakblvd/-1288549610,29.749606,-95.461548,8,8,USD,2016-04-24T00:00:00Z,,Mozzarella Organic Tomato Pizza,True Food Kitchen - Houston,77056,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1 Worcester Rd,Restaurant,Framingham,US,us/framinghamso/framingham/1worcesterrd/-217095448,42.2990671,-71.39358,12.49,12.49,USD,2016-08-02T19:33:53Z,"Smoked pulled pork, crispy bacon, barbecue sauce, caramelized onions, smoked gouda",Smokehouse Pizza,John Harvard's Brewery and Ale House,1701,USD,0,30,Framingham So
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1 Worcester Rd,Restaurant,Framingham,US,us/framinghamso/framingham/1worcesterrd/-217095448,42.2990671,-71.39358,11.99,11.99,USD,2016-08-02T19:33:53Z,,Vegetarian Pizza,John Harvard's Brewery and Ale House,1701,USD,0,30,Framingham So
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
6500 Springfield Mall,Restaurant,Springfield,US,us/va/springfield/6500springfieldmall/1804893575,38.774187,-77.174038,5.95,5.95,USD,2016-08-20T00:00:00Z,,Cheese Flatbread Pizza,Maggiano's - Springfield,22150,USD,0,30,VA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,19.95,19.95,USD,2016-08-22T00:00:00Z,"Fresh Mozzarella, Lou Bergier Pichin, Wild Onion, Crimini Mushroom, Arugula, Speck",Pizza Alpina,Sea Salt,84108,USD,50,55,Salt Lake Cty
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,18.95,18.95,USD,2016-08-22T00:00:00Z,"Fresh Basil, Burrata, Campari Tomato, Prosciutto di Parma",Pizza Caprese,Sea Salt,84108,USD,50,55,Salt Lake Cty
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,16.95,16.95,USD,2016-11-19T05:10:46Z,,Pizza Di Estate Dal Forno A Legna,Sea Salt,84108,USD,50,55,Salt Lake Cty
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,16.95,16.95,USD,2016-08-22T00:00:00Z,"Leek, Apple, Thyme, Gorgonzola and Grana Padano",Pizza Gorgonzola,Sea Salt,84108,USD,50,55,Salt Lake Cty
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
